path,specification,clause,tags,testnumber,description
/private/courts/solicitation-request-document/cfcc-2016-12lb-attachment-6-iran-cert.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/refm-2014-03-br-attachment-b-ccc-basupgrade-bridging-document.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/private/courts/solicitation-request-document/refm-2016-23-rp-notice-firms.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/rfp-fs-2023-15-xc-response-submitted-questions-addendum01.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/rfp-fs-sp-2020-16-jp-notice-intent-award.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/rfp-fs-sp-2020-16-jp-notice-intent-award.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/rfp-fs-sp-2020-16-jp-notice-intent-award.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/statewide-translation11-rfp-attachg.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/efilingdeploy-rfp-attach1.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/crs-eg-053-rfp-ccti-hotel-room-block-only.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/crs-eg-053-rfp-ccti-hotel-room-block-only.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/jbwcp-2019-07-dm-attachment-8-unruh.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/jbwcp-2019-07-dm-attachment-8-unruh.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/jbwcp-2019-07-dm-attachment-8-unruh.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/asu-au-006-lm-attachment-6-submission-form-cost-proposal.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/orefm-2012-04-cc-attachment-f-payee-data-record.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/childsupport-review-rfp.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/hollister-rfq-revisedattachf.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/hollister-rfq-revisedattachf.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/crssp045attachment3.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/fso-joc-services-2017-08-jp-attach-i-internal-background-check-policy.pdf,ISO 14289-1:2014,7.2,"structure,toc",26,TOCI element should be contained in TOC element
/private/courts/solicitation-request-document/fso-joc-services-2017-08-jp-attach-i-internal-background-check-policy.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/ogc-adr-04-nn-q.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/cfcc-2021-21-dm-attachment-6-payee-data-record-form.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/attachment-l-rfp-fs-2021-07-bd-internal-background-check-policy.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/evaljuryservideo-rfp.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/evaljuryservideo-rfp.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
/private/courts/solicitation-request-document/evaljuryservideo-rfp.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/rfp-cfcc-2023-04-lp-attachment-6b-std205-payee-data-record-supplement.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/modular-rfp.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/modular-rfp.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/modular-rfp.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/modular-rfp.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
/private/courts/solicitation-request-document/cfcc-2020-22-cd-producing-podcast-episodes.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/cfcc-2020-22-cd-producing-podcast-episodes.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/cfcc-2020-22-cd-producing-podcast-episodes.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/intenttoawardnotice-chiefjustice.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/intenttoawardnotice-chiefjustice.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/crs-sp-155-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/asu-td-031-attachment-rfp-hotel-full-service.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/asu-td-031-attachment-rfp-hotel-full-service.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/crs-pd-311-attachment-2-jcc-hotel-agreement-template_jc20.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-pd-311-attachment-2-jcc-hotel-agreement-template_jc20.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/crs-pd-311-attachment-2-jcc-hotel-agreement-template_jc20.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/crs-pd-311-attachment-2-jcc-hotel-agreement-template_jc20.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/cfcc-2021-23-dm-qa.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/attachment3-rfp-fs-2021-22-jp-internal-background-check.pdf,ISO 14289-1:2014,7.2,"structure,toc",26,TOCI element should be contained in TOC element
/private/courts/solicitation-request-document/attachment3-rfp-fs-2021-22-jp-internal-background-check.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-sp-141-attachment-2-hotel-agreement-template.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/crs-sp-141-attachment-2-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-sp-141-attachment-2-hotel-agreement-template.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/crs-sp-141-attachment-2-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/ifb-043015-rb-year-end-paper.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/ifb-043015-rb-year-end-paper.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/jbcp-2013-05-br-addendum-2-qa_willows.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/rfp-fso-2017-10-jr-notice-firms.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/arceng-ccrfq.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/arceng-ccrfq.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/ogc-adr-03-nn-attachment-4-payee-data-record-form.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/private/courts/solicitation-request-document/ogc-adr-03-nn-attachment-4-payee-data-record-form.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
/private/courts/solicitation-request-document/crs-ak-424-attachment-rfp-hotel-full-service.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-eg-310-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/crs-eg-310-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-eg-310-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/crs-eg-310-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/crs-sp-269-attachment-4-darfur-contracting-act.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/ctimprov.pdf,ISO 14289-1:2014,7.2,"structure,table",14,"If Table element contains THead kid, Table element should contain one or more TBody kids"
/private/courts/solicitation-request-document/ctimprov.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/ctimprov.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/bsu-2013-01-gw-attachment-4-vendor-payee-data.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/private/courts/solicitation-request-document/bsu-2013-01-gw-attachment-4-vendor-payee-data.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/bsu-2013-01-gw-attachment-4-vendor-payee-data.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/private/courts/solicitation-request-document/bsu-2013-01-gw-attachment-4-vendor-payee-data.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
/private/courts/solicitation-request-document/bsu-2013-01-gw-attachment-4-vendor-payee-data.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/rfpfs202203mb-rfp-attach-9-support-documents-a10-through-a16-addendum-7.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/private/courts/solicitation-request-document/rfpfs202203mb-rfp-attach-9-support-documents-a10-through-a16-addendum-7.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/solicitation-request-document/rfp-cfcc-2025-07-dm-addendum-1.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/cfcc-22-131rb-rfp.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/cfcc-22-131rb-rfp.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/cfcc-22-131rb-rfp.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/rfp-appellate-042216-hs-attachment-10.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/rfp-appellate-042216-hs-attachment-10.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/rfp-fs-2022-08-xc-attachment-n-iran-contracting.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/rfp-fs-2022-08-xc-attachment-n-iran-contracting.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/rfp-fs-2022-08-xc-attachment-n-iran-contracting.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/crs-sp-126-attachment-rfp-hotel-room_block.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/crs-sp-126-attachment-rfp-hotel-room_block.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/workcomptpa-rfp-appv.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/workcomptpa-rfp-appv.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/it-dms-2016-01-mds-attachment-6.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/it-dms-2016-01-mds-attachment-6.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/elearning_att_c.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/elearning_att_c.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/crs-sp-368-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/crs-sp-368-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/crs-sp-368-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-sp-368-attachment-2-jcc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/fso-2018-22-jp_cmr-el-centro-answers-questions.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/talentag-rfp-qna2.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/talentag-rfp-qna2.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/std204_1.pdf,ISO 14289-1:2014,7.2,"structure,list",20,LI element may contain only Lbl and LBody elements
/private/courts/solicitation-request-document/std204_1.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/std204_1.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/std204_1.pdf,ISO 14289-1:2014,7.21.4.2,font,2,"If the FontDescriptor dictionary of an embedded CID font contains a CIDSet stream, then it shall identify all CIDs which are present in the font program, regardless of whether a CID in the font is referenced or used by the PDF or not"
/private/courts/solicitation-request-document/rfp-fs-2022-07-jp-attachment-h-std205.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/tempserv-rfp_att_e_pricing_form.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/tempserv-rfp_att_e_pricing_form.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/tempserv-rfp_att_e_pricing_form.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/crs-pd-224-attachment-4-darfur-contracting-act-eacmar18.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/crs-eg-275-rfp-hotel-fs-multiple-awards.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/ccporappdev-rfp-appc.pdf,ISO 14289-1:2014,7.18.1,annotation,1,"An annotation, excluding annotations of subtype Widget, PrinterMark or Link, shall be nested within an Annot tag"
/private/courts/solicitation-request-document/ccporappdev-rfp-appc.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/solicitation-request-document/crs-pd-100-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/refm-2016-03-ms-rfq-environmental-services.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.21.4.1,font,1,"The font programs for all fonts used for rendering within a conforming file shall be embedded within that file, as defined in ISO 32000-1:2008, 9.9"
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
/private/courts/solicitation-request-document/formtrans_att_f_payee_data_record.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/private/courts/solicitation-request-document/rfp-jcc-2023-11-sb_attachment-8_unruh.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/fso-2017-21-hn-attach-5-darfur-certification.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/fso-2017-21-hn-attach-5-darfur-certification.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/fso-2017-21-hn-attach-5-darfur-certification.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/costest-rfp-add2.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/costest-rfp-add2.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/asu-eg-021-attachment-2-aoc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/asu-eg-021-attachment-2-aoc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/asu-eg-021-attachment-2-aoc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/asu-eg-021-attachment-2-aoc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
